jobsat,ai_use,remote3,country,workexp,devgroup,yourchoice,year,ai_freq
7.0,1.0,In-person,Norway,7.0,Data/ML,0,2025,3.0
8.0,1.0,Remote,Poland,6.0,Developer,0,2025,3.0
6.0,1.0,Remote,India,7.0,Other,1,2025,2.0
3.0,1.0,Hybrid,Canada,5.0,Developer,0,2025,2.0
8.0,1.0,Remote,Ukraine,13.0,Developer,0,2025,3.0
7.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,6.0,Developer,0,2025,2.0
5.0,0.0,Remote,France,13.0,Other,1,2025,
8.0,1.0,Hybrid,India,8.0,Developer,0,2025,3.0
3.0,1.0,Hybrid,Netherlands,13.0,Developer,0,2025,2.0
10.0,1.0,Remote,Poland,23.0,Developer,0,2025,3.0
7.0,1.0,Hybrid,Germany,16.0,Other,0,2025,1.0
5.0,0.0,In-person,United Kingdom of Great Britain and Northern Ireland,9.0,Developer,0,2025,
2.0,1.0,Remote,India,9.0,Developer,0,2025,1.0
10.0,0.0,Hybrid,India,10.0,Developer,0,2025,
5.0,0.0,In-person,India,7.0,Developer,0,2025,
9.0,1.0,Remote,South Africa,24.0,Developer,1,2025,2.0
5.0,1.0,Remote,France,7.0,Developer,1,2025,1.0
8.0,1.0,Remote,Germany,14.0,Developer,1,2025,2.0
7.0,1.0,Remote,Ukraine,4.0,Developer,0,2025,3.0
8.0,1.0,In-person,Greece,1.0,Developer,0,2025,3.0
6.0,0.0,Hybrid,United States of America,9.0,Developer,0,2025,
8.0,0.0,In-person,Germany,10.0,Other,0,2025,
8.0,1.0,Remote,Ukraine,4.0,Data/ML,1,2025,3.0
8.0,1.0,In-person,Finland,20.0,Developer,0,2025,3.0
5.0,1.0,In-person,Spain,10.0,Other,0,2025,1.0
7.0,1.0,Hybrid,Bulgaria,13.0,Other,0,2025,3.0
8.0,0.0,Remote,Italy,39.0,Developer,0,2025,
9.0,1.0,Remote,India,30.0,Developer,0,2025,3.0
6.0,1.0,Hybrid,Norway,17.0,Developer,0,2025,2.0
7.0,1.0,Hybrid,Turkey,8.0,Developer,0,2025,3.0
7.0,1.0,Hybrid,Netherlands,20.0,Developer,0,2025,1.0
10.0,1.0,Hybrid,India,10.0,Developer,0,2025,3.0
9.0,1.0,In-person,India,1.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,France,11.0,Developer,0,2025,2.0
8.0,1.0,Remote,Switzerland,8.0,Data/ML,0,2025,3.0
2.0,0.0,Hybrid,Switzerland,11.0,Developer,0,2025,
7.0,0.0,Hybrid,Norway,6.0,Developer,0,2025,
6.0,1.0,Remote,Poland,4.0,Developer,0,2025,3.0
9.0,1.0,Remote,New Zealand,25.0,Developer,0,2025,3.0
7.0,1.0,Hybrid,Poland,18.0,Developer,0,2025,2.0
8.0,1.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,20.0,Developer,0,2025,1.0
9.0,1.0,Hybrid,Netherlands,12.0,Developer,0,2025,3.0
6.0,0.0,In-person,United States of America,10.0,Developer,0,2025,
7.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,2.0,Developer,0,2025,
6.0,1.0,Remote,Japan,8.0,Developer,1,2025,3.0
10.0,1.0,Remote,United States of America,11.0,DevOps/Infra,1,2025,3.0
9.0,0.0,In-person,Sweden,31.0,Developer,0,2025,
8.0,1.0,Hybrid,Australia,13.0,Developer,0,2025,2.0
9.0,0.0,Remote,Germany,25.0,Developer,0,2025,
5.0,1.0,Remote,Ukraine,2.0,Developer,0,2025,3.0
8.0,1.0,Remote,United States of America,9.0,Developer,0,2025,3.0
9.0,0.0,In-person,United States of America,10.0,Developer,0,2025,
6.0,1.0,Hybrid,Italy,22.0,Developer,0,2025,2.0
8.0,1.0,Hybrid,Czech Republic,13.0,Developer,0,2025,3.0
8.0,0.0,Hybrid,Denmark,2.0,Developer,0,2025,
5.0,1.0,Remote,Ukraine,6.0,Developer,0,2025,3.0
7.0,1.0,In-person,Norway,2.0,Developer,0,2025,3.0
6.0,1.0,Remote,Germany,15.0,Developer,0,2025,3.0
10.0,1.0,In-person,France,7.0,Developer,0,2025,3.0
8.0,1.0,Remote,Germany,11.0,Developer,1,2025,3.0
6.0,1.0,Remote,"Iran, Islamic Republic of...",5.0,Other,1,2025,3.0
7.0,1.0,Remote,Switzerland,20.0,Developer,0,2025,2.0
4.0,1.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,12.0,Developer,0,2025,3.0
8.0,1.0,Remote,Canada,22.0,Developer,0,2025,2.0
8.0,1.0,Hybrid,Norway,6.0,Developer,0,2025,2.0
3.0,1.0,Hybrid,Germany,15.0,Developer,0,2025,3.0
6.0,1.0,Hybrid,India,11.0,Developer,0,2025,3.0
10.0,1.0,Remote,Brazil,13.0,Developer,0,2025,3.0
7.0,1.0,Remote,Argentina,15.0,Developer,0,2025,2.0
8.0,1.0,Hybrid,Czech Republic,4.0,Developer,0,2025,3.0
7.0,0.0,Remote,Argentina,15.0,Developer,0,2025,
7.0,1.0,Remote,Spain,25.0,Developer,0,2025,3.0
9.0,1.0,In-person,Norway,8.0,Developer,0,2025,3.0
8.0,1.0,Remote,Portugal,14.0,DevOps/Infra,1,2025,2.0
9.0,1.0,Remote,Brazil,9.0,Developer,0,2025,3.0
6.0,0.0,Hybrid,Poland,15.0,Developer,0,2025,
9.0,1.0,Remote,Brazil,4.0,Data/ML,0,2025,3.0
6.0,1.0,In-person,United Kingdom of Great Britain and Northern Ireland,19.0,Other,0,2025,1.0
7.0,0.0,Hybrid,United States of America,22.0,Developer,0,2025,
8.0,0.0,Hybrid,Germany,35.0,Other,0,2025,
10.0,1.0,Remote,Italy,10.0,Developer,0,2025,3.0
8.0,0.0,In-person,Germany,3.0,Student,0,2025,
8.0,1.0,In-person,Germany,18.0,Developer,0,2025,1.0
8.0,1.0,Remote,India,23.0,Other,0,2025,2.0
8.0,1.0,Remote,Ukraine,20.0,Developer,0,2025,3.0
9.0,0.0,Remote,United States of America,15.0,Data/ML,0,2025,
9.0,0.0,In-person,United Kingdom of Great Britain and Northern Ireland,15.0,Other,0,2025,
8.0,1.0,Remote,Ukraine,2.0,Data/ML,1,2025,3.0
6.0,1.0,Hybrid,Denmark,21.0,Manager,0,2025,1.0
7.0,1.0,Hybrid,Germany,12.0,Developer,0,2025,3.0
6.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,13.0,Developer,0,2025,3.0
9.0,1.0,Remote,United States of America,9.0,Developer,0,2025,2.0
7.0,1.0,In-person,Germany,14.0,Developer,0,2025,2.0
9.0,0.0,Hybrid,Sweden,13.0,Data/ML,0,2025,
6.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,15.0,Manager,0,2025,
8.0,1.0,Remote,Portugal,26.0,Developer,1,2025,3.0
9.0,1.0,Remote,Brazil,10.0,Developer,0,2025,3.0
10.0,1.0,Remote,Switzerland,11.0,Other,0,2025,3.0
8.0,1.0,Hybrid,Germany,20.0,Developer,0,2025,3.0
8.0,1.0,In-person,India,7.0,Developer,0,2025,3.0
9.0,1.0,Remote,Germany,17.0,DevOps/Infra,1,2025,3.0
10.0,1.0,Remote,France,12.0,Developer,0,2025,1.0
7.0,0.0,Hybrid,France,6.0,Developer,0,2025,
8.0,1.0,In-person,India,3.0,Developer,0,2025,3.0
10.0,1.0,Remote,United States of America,17.0,Developer,1,2025,3.0
3.0,0.0,Hybrid,Denmark,15.0,Developer,0,2025,
7.0,1.0,Hybrid,France,30.0,Developer,0,2025,2.0
9.0,1.0,Hybrid,Germany,3.0,Developer,0,2025,1.0
10.0,1.0,Hybrid,United States of America,18.0,Manager,0,2025,2.0
8.0,1.0,Remote,United States of America,13.0,Developer,0,2025,3.0
8.0,1.0,Remote,Spain,26.0,Developer,0,2025,2.0
8.0,1.0,Remote,Poland,10.0,Developer,0,2025,2.0
9.0,1.0,Hybrid,Switzerland,4.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,Germany,1.0,Developer,0,2025,2.0
10.0,1.0,Remote,United States of America,27.0,Developer,0,2025,1.0
9.0,1.0,Remote,Poland,12.0,Developer,1,2025,3.0
6.0,1.0,Hybrid,United States of America,7.0,Other,0,2025,2.0
7.0,1.0,Hybrid,Denmark,17.0,Developer,0,2025,3.0
7.0,1.0,In-person,Norway,2.0,Other,0,2025,2.0
6.0,1.0,Hybrid,Germany,7.0,Developer,0,2025,2.0
5.0,1.0,Hybrid,Germany,12.0,Other,0,2025,2.0
8.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,12.0,Data/ML,1,2025,3.0
4.0,1.0,Remote,Germany,3.0,Developer,0,2025,3.0
6.0,0.0,In-person,Germany,3.0,Developer,0,2025,
6.0,1.0,Hybrid,Denmark,1.0,Developer,0,2025,2.0
6.0,1.0,In-person,India,3.0,Developer,0,2025,3.0
5.0,0.0,Remote,Hungary,15.0,Developer,0,2025,
10.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,27.0,Developer,0,2025,
7.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,10.0,Developer,0,2025,
2.0,0.0,Hybrid,Denmark,18.0,Developer,0,2025,
9.0,1.0,Remote,Switzerland,25.0,Other,1,2025,1.0
6.0,1.0,Hybrid,India,5.0,Developer,0,2025,3.0
10.0,1.0,Remote,France,5.0,Data/ML,1,2025,3.0
9.0,1.0,Remote,Austria,17.0,Developer,0,2025,3.0
8.0,1.0,Remote,Ukraine,6.0,Developer,0,2025,3.0
9.0,0.0,Remote,United States of America,45.0,DevOps/Infra,0,2025,
9.0,0.0,Hybrid,Germany,27.0,Developer,0,2025,
8.0,1.0,Hybrid,Belgium,18.0,Developer,0,2025,1.0
8.0,1.0,Remote,United States of America,12.0,Other,0,2025,3.0
8.0,1.0,Hybrid,Austria,1.0,Developer,0,2025,3.0
9.0,0.0,Remote,Argentina,1.0,Developer,0,2025,
8.0,0.0,Remote,Finland,18.0,Developer,1,2025,
9.0,0.0,Hybrid,Norway,40.0,Developer,0,2025,
6.0,1.0,Hybrid,India,2.0,Developer,0,2025,3.0
10.0,1.0,Remote,United States of America,21.0,Developer,0,2025,3.0
7.0,1.0,Remote,Poland,4.0,Developer,1,2025,3.0
8.0,1.0,Remote,United States of America,23.0,Developer,0,2025,3.0
6.0,1.0,Hybrid,United States of America,36.0,Other,0,2025,3.0
9.0,0.0,In-person,France,1.0,Developer,0,2025,
7.0,1.0,In-person,South Africa,5.0,Other,0,2025,3.0
8.0,1.0,Hybrid,Israel,10.0,Other,0,2025,3.0
8.0,1.0,In-person,Italy,11.0,Other,0,2025,3.0
8.0,1.0,Remote,France,21.0,Developer,1,2025,2.0
6.0,1.0,Hybrid,Sweden,5.0,Developer,0,2025,3.0
6.0,1.0,Hybrid,Italy,17.0,Developer,0,2025,3.0
7.0,1.0,Hybrid,United States of America,28.0,Manager,0,2025,1.0
7.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,20.0,Developer,1,2025,
8.0,0.0,In-person,Netherlands,9.0,Developer,0,2025,
6.0,1.0,Remote,United States of America,15.0,Developer,0,2025,1.0
5.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,22.0,Developer,0,2025,
8.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,15.0,Developer,0,2025,3.0
6.0,1.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,10.0,DevOps/Infra,0,2025,3.0
3.0,1.0,Remote,Italy,5.0,Developer,1,2025,3.0
6.0,1.0,Hybrid,Germany,3.0,Developer,0,2025,2.0
7.0,1.0,Remote,United States of America,7.0,Developer,0,2025,2.0
9.0,0.0,Hybrid,Germany,6.0,Developer,0,2025,
6.0,0.0,Remote,Romania,8.0,Other,0,2025,
7.0,1.0,Remote,Romania,14.0,Developer,0,2025,3.0
7.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,8.0,Developer,0,2025,
8.0,1.0,Remote,Ukraine,13.0,Developer,1,2025,3.0
4.0,1.0,Remote,Germany,9.0,Developer,0,2025,1.0
4.0,1.0,In-person,Japan,6.0,Developer,0,2025,3.0
6.0,1.0,Hybrid,France,30.0,Developer,0,2025,3.0
8.0,0.0,Hybrid,Germany,2.0,Research,0,2025,
7.0,0.0,Remote,Turkey,11.0,Manager,0,2025,
7.0,1.0,In-person,United States of America,30.0,Manager,0,2025,3.0
7.0,0.0,Remote,Russian Federation,18.0,Developer,0,2025,
8.0,1.0,In-person,India,11.0,Manager,0,2025,3.0
6.0,0.0,Hybrid,United States of America,12.0,Developer,0,2025,
6.0,1.0,Remote,Ukraine,8.0,Developer,0,2025,1.0
9.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,25.0,Developer,0,2025,
4.0,1.0,In-person,India,11.0,Developer,0,2025,3.0
6.0,1.0,Hybrid,Germany,9.0,Developer,0,2025,3.0
6.0,0.0,In-person,Spain,5.0,Research,0,2025,
8.0,1.0,Remote,Ukraine,7.0,Developer,0,2025,2.0
7.0,1.0,In-person,"Iran, Islamic Republic of...",5.0,Developer,0,2025,3.0
7.0,0.0,Remote,Germany,15.0,Developer,0,2025,
3.0,1.0,Remote,United States of America,2.0,Developer,1,2025,1.0
8.0,1.0,Remote,Germany,1.0,Developer,0,2025,1.0
7.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,12.0,Developer,1,2025,
9.0,1.0,Hybrid,Germany,11.0,Developer,0,2025,3.0
10.0,0.0,Hybrid,Switzerland,5.0,Developer,0,2025,
6.0,1.0,In-person,France,1.0,Developer,0,2025,3.0
6.0,1.0,Hybrid,Sweden,8.0,Developer,0,2025,1.0
2.0,0.0,In-person,Turkey,3.0,Developer,0,2025,
10.0,1.0,In-person,Brazil,2.0,Developer,0,2025,1.0
7.0,1.0,Hybrid,Germany,19.0,Developer,0,2025,3.0
7.0,1.0,Remote,Ukraine,17.0,Developer,1,2025,3.0
8.0,1.0,Remote,Canada,35.0,Developer,1,2025,3.0
6.0,1.0,In-person,Japan,23.0,Developer,0,2025,3.0
7.0,1.0,Remote,United States of America,16.0,Data/ML,0,2025,1.0
6.0,1.0,Remote,Austria,2.0,Data/ML,0,2025,3.0
7.0,1.0,Hybrid,Norway,27.0,Developer,0,2025,3.0
10.0,1.0,Hybrid,United States of America,10.0,Data/ML,0,2025,3.0
7.0,1.0,Hybrid,Mexico,10.0,Developer,0,2025,2.0
8.0,1.0,Hybrid,Germany,10.0,Data/ML,0,2025,3.0
4.0,0.0,In-person,United States of America,18.0,Developer,0,2025,
9.0,1.0,Remote,Spain,10.0,Developer,1,2025,3.0
6.0,1.0,Hybrid,United States of America,13.0,Other,0,2025,2.0
3.0,1.0,Remote,United States of America,9.0,Developer,0,2025,1.0
9.0,1.0,Hybrid,United States of America,30.0,Developer,0,2025,3.0
7.0,1.0,Hybrid,Israel,8.0,Developer,0,2025,2.0
6.0,1.0,Hybrid,Switzerland,25.0,Developer,0,2025,3.0
7.0,1.0,Hybrid,Netherlands,2.0,Developer,0,2025,2.0
8.0,1.0,Remote,Ukraine,6.0,Developer,0,2025,3.0
3.0,1.0,Remote,United States of America,17.0,Other,0,2025,3.0
8.0,1.0,Remote,Germany,10.0,Other,0,2025,2.0
8.0,0.0,Hybrid,Netherlands,25.0,Other,0,2025,
3.0,1.0,Remote,Ukraine,10.0,Developer,0,2025,2.0
7.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,18.0,Developer,0,2025,
4.0,1.0,Remote,United States of America,33.0,Data/ML,0,2025,3.0
7.0,1.0,Remote,United States of America,8.0,Developer,0,2025,1.0
3.0,0.0,Remote,United States of America,30.0,DevOps/Infra,0,2025,
6.0,0.0,Hybrid,Belgium,5.0,Developer,0,2025,
9.0,1.0,Hybrid,France,15.0,Other,0,2025,1.0
4.0,1.0,Hybrid,Germany,7.0,Developer,0,2025,3.0
7.0,1.0,Remote,Italy,8.0,Developer,1,2025,3.0
6.0,0.0,Hybrid,United States of America,40.0,Developer,0,2025,
10.0,1.0,Hybrid,United States of America,6.0,Developer,0,2025,3.0
10.0,1.0,Hybrid,United States of America,2.0,Data/ML,0,2025,3.0
10.0,0.0,Hybrid,United States of America,29.0,Other,0,2025,
5.0,0.0,Remote,United States of America,24.0,Developer,0,2025,
0.0,1.0,Remote,United States of America,16.0,Developer,0,2025,2.0
10.0,1.0,Remote,Ukraine,10.0,Developer,0,2025,3.0
7.0,1.0,Hybrid,Italy,4.0,Developer,0,2025,2.0
9.0,1.0,Remote,United States of America,29.0,Developer,0,2025,3.0
9.0,0.0,Remote,Norway,25.0,Developer,1,2025,
6.0,1.0,Hybrid,Sweden,20.0,Developer,0,2025,1.0
8.0,0.0,Hybrid,Hungary,26.0,Developer,0,2025,
7.0,1.0,Remote,Brazil,25.0,Other,0,2025,3.0
8.0,1.0,Remote,Ukraine,4.0,Developer,0,2025,3.0
7.0,1.0,Hybrid,Germany,9.0,Developer,0,2025,3.0
10.0,1.0,Remote,United States of America,17.0,Developer,0,2025,2.0
7.0,1.0,Remote,Sweden,2.0,Developer,1,2025,3.0
7.0,0.0,Remote,United Kingdom of Great Britain and Northern Ireland,29.0,DevOps/Infra,0,2025,
9.0,1.0,Remote,Germany,9.0,Developer,0,2025,2.0
5.0,0.0,Hybrid,United States of America,8.0,Developer,0,2025,
7.0,0.0,Remote,Argentina,19.0,Other,1,2025,
9.0,1.0,Hybrid,United States of America,19.0,Developer,0,2025,3.0
7.0,1.0,Remote,Ukraine,8.0,Developer,0,2025,3.0
8.0,1.0,Remote,United Kingdom of Great Britain and Northern Ireland,10.0,Developer,0,2025,2.0
7.0,1.0,In-person,Canada,2.0,Developer,0,2025,3.0
10.0,1.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,20.0,Developer,0,2025,1.0
8.0,1.0,Hybrid,United States of America,10.0,Developer,0,2025,3.0
9.0,1.0,Remote,Hungary,12.0,Developer,0,2025,3.0
8.0,0.0,Remote,United States of America,30.0,Developer,0,2025,
3.0,1.0,Remote,Spain,15.0,Other,1,2025,1.0
6.0,1.0,Hybrid,United States of America,25.0,Data/ML,0,2025,3.0
7.0,1.0,Remote,Brazil,16.0,DevOps/Infra,0,2025,3.0
8.0,1.0,Remote,United States of America,8.0,Developer,0,2025,1.0
10.0,1.0,Remote,Norway,2.0,Developer,1,2025,3.0
6.0,1.0,Remote,United States of America,8.0,Developer,0,2025,2.0
4.0,1.0,Hybrid,Netherlands,20.0,Other,0,2025,1.0
8.0,1.0,Remote,Italy,2.0,Developer,0,2025,1.0
7.0,1.0,Hybrid,United States of America,8.0,Developer,0,2025,3.0
7.0,1.0,Remote,Ukraine,5.0,Developer,0,2025,3.0
9.0,1.0,Remote,United States of America,12.0,Manager,0,2025,3.0
5.0,1.0,Remote,United States of America,10.0,Data/ML,0,2025,3.0
8.0,1.0,Hybrid,United States of America,24.0,Developer,0,2025,3.0
8.0,1.0,Remote,United States of America,30.0,Other,0,2025,3.0
9.0,0.0,Remote,Romania,4.0,Developer,0,2025,
7.0,1.0,Hybrid,Poland,4.0,Developer,0,2025,3.0
8.0,0.0,Hybrid,United States of America,13.0,Developer,0,2025,
8.0,1.0,Hybrid,United States of America,10.0,Developer,0,2025,3.0
8.0,1.0,Remote,India,10.0,Developer,0,2025,3.0
9.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,12.0,Manager,0,2025,
8.0,1.0,Remote,Bulgaria,8.0,Developer,0,2025,3.0
7.0,1.0,Remote,Germany,15.0,Developer,0,2025,3.0
7.0,1.0,Remote,Germany,6.0,Data/ML,1,2025,2.0
9.0,1.0,In-person,"Iran, Islamic Republic of...",3.0,Developer,0,2025,3.0
8.0,0.0,Hybrid,France,5.0,Developer,0,2025,
5.0,1.0,Remote,United States of America,5.0,Developer,0,2025,2.0
10.0,1.0,Hybrid,Brazil,39.0,Other,0,2025,2.0
10.0,0.0,In-person,France,10.0,Developer,0,2025,
7.0,1.0,Remote,France,7.0,Data/ML,0,2025,1.0
5.0,1.0,Hybrid,India,7.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,France,16.0,Developer,0,2025,2.0
6.0,0.0,Hybrid,Australia,27.0,Developer,0,2025,
9.0,0.0,Remote,France,1.0,Developer,0,2025,
7.0,1.0,In-person,United States of America,12.0,Developer,0,2025,1.0
6.0,0.0,Hybrid,France,14.0,Developer,0,2025,
9.0,1.0,Remote,Canada,4.0,Developer,1,2025,3.0
5.0,1.0,Remote,United States of America,20.0,Developer,0,2025,1.0
8.0,0.0,Remote,Portugal,35.0,Developer,1,2025,
10.0,1.0,Remote,Brazil,14.0,Developer,0,2025,1.0
6.0,1.0,Hybrid,Sweden,10.0,Developer,0,2025,2.0
8.0,0.0,Remote,Canada,6.0,Developer,1,2025,
7.0,1.0,Hybrid,Norway,11.0,Developer,0,2025,2.0
10.0,1.0,Hybrid,United States of America,28.0,Developer,0,2025,2.0
6.0,0.0,Remote,United States of America,6.0,Developer,0,2025,
8.0,0.0,Hybrid,Canada,25.0,Developer,0,2025,
9.0,1.0,Remote,United States of America,7.0,Developer,0,2025,3.0
8.0,0.0,Remote,Germany,6.0,Developer,1,2025,
9.0,0.0,In-person,United States of America,11.0,Developer,0,2025,
8.0,1.0,Hybrid,United States of America,17.0,Developer,0,2025,2.0
6.0,1.0,Hybrid,Pakistan,1.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,Italy,8.0,Developer,0,2025,2.0
10.0,1.0,Remote,France,5.0,Other,0,2025,3.0
9.0,1.0,Remote,United States of America,2.0,Developer,0,2025,3.0
9.0,1.0,Remote,United States of America,17.0,Developer,0,2025,2.0
7.0,0.0,Hybrid,Germany,20.0,Developer,0,2025,
8.0,1.0,Remote,Colombia,2.0,Developer,0,2025,3.0
10.0,1.0,Remote,United States of America,25.0,Developer,0,2025,3.0
8.0,1.0,Remote,Canada,4.0,Developer,0,2025,2.0
6.0,1.0,Remote,Romania,8.0,DevOps/Infra,0,2025,2.0
7.0,1.0,Remote,United States of America,16.0,Developer,1,2025,3.0
8.0,0.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,12.0,Developer,0,2025,
8.0,0.0,Hybrid,Mexico,12.0,Developer,0,2025,
9.0,1.0,Hybrid,United States of America,7.0,Developer,0,2025,3.0
3.0,1.0,Remote,United States of America,21.0,Developer,0,2025,3.0
5.0,0.0,Hybrid,United States of America,25.0,Developer,0,2025,
6.0,1.0,Hybrid,United Kingdom of Great Britain and Northern Ireland,27.0,Developer,0,2025,3.0
9.0,1.0,Remote,South Africa,25.0,Developer,0,2025,2.0
6.0,0.0,Remote,United States of America,15.0,Developer,0,2025,
8.0,0.0,In-person,United States of America,26.0,Developer,0,2025,
8.0,0.0,Remote,Canada,10.0,Developer,1,2025,
8.0,1.0,In-person,China,1.0,Developer,0,2025,3.0
9.0,1.0,Hybrid,United States of America,24.0,Developer,0,2025,2.0
8.0,1.0,Hybrid,United States of America,12.0,Developer,0,2025,3.0
8.0,1.0,Remote,Canada,7.0,Developer,1,2025,3.0
5.0,0.0,Hybrid,Belgium,7.0,Developer,0,2025,
9.0,1.0,In-person,Germany,3.0,Data/ML,0,2025,2.0
6.0,1.0,Hybrid,India,1.0,Developer,0,2025,1.0
10.0,1.0,In-person,Denmark,10.0,Developer,0,2025,3.0
7.0,1.0,Hybrid,Italy,1.0,Developer,0,2025,3.0
9.0,0.0,Remote,United States of America,20.0,Developer,1,2025,
3.0,0.0,Remote,Germany,15.0,DevOps/Infra,1,2025,
7.0,1.0,Remote,United States of America,7.0,Developer,0,2025,2.0
6.0,0.0,Hybrid,United States of America,12.0,Developer,0,2025,
8.0,1.0,Hybrid,United States of America,30.0,Developer,0,2025,3.0
8.0,1.0,Remote,Germany,24.0,Developer,1,2025,3.0
9.0,1.0,Remote,Spain,11.0,Developer,1,2025,3.0
8.0,1.0,Hybrid,United States of America,2.0,Developer,0,2025,1.0
8.0,1.0,Remote,Brazil,11.0,Developer,0,2025,2.0
9.0,1.0,Remote,Portugal,5.0,Developer,0,2025,3.0
8.0,1.0,Remote,Brazil,1.0,Developer,1,2025,3.0
10.0,1.0,Remote,Canada,15.0,Developer,0,2025,1.0
8.0,1.0,Remote,Canada,4.0,Developer,1,2025,3.0
8.0,1.0,Remote,Czech Republic,10.0,Developer,1,2025,2.0
10.0,1.0,Remote,Japan,26.0,Other,0,2025,3.0
8.0,1.0,Remote,Germany,40.0,Developer,0,2025,3.0
7.0,1.0,Remote,United States of America,20.0,Other,0,2025,3.0
7.0,1.0,Remote,Brazil,18.0,Developer,0,2025,3.0
10.0,1.0,In-person,United States of America,15.0,Other,0,2025,3.0
7.0,1.0,Remote,United States of America,10.0,Developer,1,2025,3.0
8.0,1.0,Remote,United States of America,25.0,Other,0,2025,3.0
8.0,1.0,Remote,Canada,25.0,Other,0,2025,2.0
8.0,1.0,Remote,Colombia,10.0,Developer,0,2025,3.0
9.0,1.0,Remote,United States of America,3.0,Developer,1,2025,1.0
7.0,1.0,Hybrid,India,20.0,Developer,0,2025,1.0
6.0,1.0,Remote,Poland,10.0,Developer,0,2025,1.0
7.0,0.0,In-person,Spain,23.0,Developer,0,2025,
9.0,1.0,Hybrid,Netherlands,9.0,Developer,0,2025,3.0
9.0,1.0,Remote,United States of America,1.0,Developer,0,2025,3.0
9.0,1.0,Remote,Portugal,25.0,Developer,1,2025,1.0
7.0,0.0,Hybrid,United States of America,2.0,Developer,0,2025,
6.0,1.0,Hybrid,India,2.0,Developer,0,2025,1.0
8.0,1.0,Remote,Portugal,13.0,Developer,0,2025,3.0
9.0,1.0,Remote,United States of America,3.0,Developer,0,2025,2.0
8.0,1.0,Remote,United States of America,29.0,Developer,0,2025,2.0
9.0,1.0,Remote,United States of America,7.0,Developer,0,2025,3.0
6.0,1.0,Remote,Germany,1.0,Developer,1,2025,2.0
8.0,0.0,In-person,United States of America,14.0,Developer,0,2025,
8.0,1.0,Hybrid,United States of America,6.0,Developer,0,2025,3.0
7.0,1.0,Remote,Canada,28.0,Developer,1,2025,3.0
10.0,0.0,Remote,Norway,30.0,Developer,1,2025,
8.0,1.0,Remote,Colombia,1.0,Developer,0,2025,3.0
9.0,1.0,Remote,United States of America,7.0,Data/ML,0,2025,2.0
8.0,1.0,Hybrid,Portugal,13.0,Manager,0,2025,3.0
7.0,1.0,Hybrid,Canada,10.0,Developer,0,2025,1.0
7.0,1.0,Remote,Argentina,10.0,Developer,0,2025,3.0
5.0,1.0,Hybrid,Belgium,8.0,Developer,0,2025,3.0
8.0,1.0,Remote,United States of America,5.0,Developer,0,2025,3.0
7.0,1.0,Remote,Mexico,3.0,Developer,0,2025,3.0
10.0,1.0,Hybrid,Brazil,11.0,Developer,0,2025,1.0
8.0,1.0,Hybrid,United States of America,25.0,Developer,0,2025,3.0
8.0,0.0,Remote,United States of America,17.0,Other,0,2025,
8.0,1.0,Remote,United States of America,20.0,Developer,0,2025,1.0
7.0,1.0,Remote,Sweden,5.0,Developer,1,2025,1.0
10.0,1.0,Hybrid,Austria,20.0,Manager,0,2025,2.0
10.0,1.0,Remote,France,3.0,Developer,0,2025,3.0
8.0,0.0,Hybrid,Germany,5.0,Developer,0,2025,
8.0,1.0,Hybrid,Italy,8.0,Developer,0,2025,2.0
8.0,1.0,Remote,Canada,9.0,Developer,0,2025,3.0
8.0,1.0,In-person,India,9.0,Developer,0,2025,3.0
6.0,1.0,Remote,Germany,4.0,Developer,0,2025,2.0
8.0,1.0,Remote,Poland,27.0,Developer,0,2025,3.0
8.0,1.0,Hybrid,Belgium,8.0,Data/ML,0,2025,2.0
6.0,0.0,Remote,Russian Federation,31.0,Other,0,2025,
9.0,1.0,Remote,United States of America,36.0,Manager,0,2025,3.0
10.0,1.0,Remote,United States of America,14.0,Other,0,2025,2.0
8.0,1.0,Remote,United States of America,11.0,Developer,1,2025,3.0
